css-4rbku5 href,UserId,Tweet_Url,Date,Tweets,Comments,Retweets,Likes,Impressions,css-4rbku5 3,css-4rbku5 4,css-4rbku5 5,css-4rbku5 6
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705849063256494371,Sep 24,"Poised to ease pilgrimage through the sacred precincts of Kerala, the 2nd",11,269,463,28K,#VandeBharat,#Kasaragod,#Thiruvanathapuram,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1705850079775449401,Sep 24,"A New Venture with the New Vande Bharat!  

The",1,,,349,#Kasargod,#Thiruvananthapuram,#VandeBharat,
https://twitter.com/IRCTCofficial,·,https://twitter.com/IRCTCofficial/status/1705849029765030267,Sep 24,,1,5,2.9K,18,#Hyderabad,#Bengaluru,#VandeBharat,
https://twitter.com/IRCTCofficial,·,https://twitter.com/IRCTCofficial/status/1705849032336150749,Sep 24,"Express will enhance the connectivity as well as the cultural, educational, business, and cultural ties between the states of Telangana, Karnataka, and Andhra Pradesh.",1,2,895,,#VandeBharat,#Hyderabad,#Bengaluru,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1705849035435708723,Sep 24,"A gift to the people of Telangana, Andhra Pradesh, and Karnataka- the brand-new Vande Bharat Express!",2,,,852,#Hyderabad,#Bengaluru,#VandeBharat,
https://twitter.com/IRCTCofficial,·,https://twitter.com/IRCTCofficial/status/1705848589568598370,Sep 24,,1,2,2.4K,13,#Patna,#Howrah,#VandeBharat,
https://twitter.com/IRCTCofficial,·,https://twitter.com/IRCTCofficial/status/1705848592076824917,Sep 24,,1,3,886,,#Patna,#Howrah,#VandeBharat,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1705842536923738349,Sep 24,"The Futuristic Fleet of Indian Railways!  Connecting some busy cities, encouraging tourism to major pilgrimage places, and boosting the economy by easing travel to the business hubs - 3 in 1 power of this new Vande Bharat Express!",6,,,1.1K,#Tirunelveli,#Madurai,#Chennai,#VandeBharat
https://twitter.com/narendramodi,@narendramodi,https://twitter.com/narendramodi/status/1705842298859241493,Sep 24,Nine Vande Bharat Express trains being launched today will significantly improve connectivity as well as boost tourism across India.,1.9K,10K,42K,1.7M,,,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705839559135678914,Sep 24,"Vanguards of speed and innovation! 

9 New",178,1K,6.5K,303K,#VandeBharat,,,
https://twitter.com/raosahebdanve,@raosahebdanve,https://twitter.com/raosahebdanve/status/1705840297257980316,Sep 24,माननीय प्रधानमंत्री श्री,2,66,80,3.9K,#VandeBharat,,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705836788827230381,Sep 24,"Capturing the perfect moment!

Students get their selfie game on point with",11,246,525,21K,#VandeBharat,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1705839388809203964,Sep 24,माननीय प्रधानमंत्री श्री,1,6,25,2.3K,#VandeBharat,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1705838585771942357,Sep 24,"The Futuristic Fleet of Indian Railways!  

Hon’ble Prime Minister Shri",4,16,,1.7K,#VandeBharat,,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705833262604575183,Sep 24,रांची स्टेशन पर उत्साहित बच्चों ने ली,41,480,2.3K,71K,#Ranchi,#Howrah,#VandeBharat,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705829484295803078,Sep 24,A pristine,38,538,4.2K,138K,#Kasaragod,#Thiruvananthapuram,#VandeBharat,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1705569175702519935,Sep 23,Embrace the vibrant tapestry of Ladakh's rich culture as the,2,8,,3.7K,#LadakhFestival2023,#ladakh,#visitladakh,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1705565952392212752,Sep 23,Visit,2,19,,3K,#dhanushkodi,#YehMeraIndia,#DekhoApanDesh,#Travel
https://twitter.com/IR_BharatGaurav,@IR_BharatGaurav,https://twitter.com/IR_BharatGaurav/status/1705550050909114441,Sep 23,"Embark on the delightful trip with the Bharat Gaurav-North Western Delight With Vaishnodevi (SZBG10) tour starting on 19.11.2023 from Kochuveli.

Book now on",3,17,,7.3K,#DekhoApanDesh,#Travel,#BharatGaurav,
https://twitter.com/buddhistrain,@buddhistrain,https://twitter.com/buddhistrain/status/1705533907498942969,Sep 23,Delve deep into Buddhism's cultural and historical impact with visits to Buddhist,1,4,16,3K,#UNESCO,#WorldTourismDay,#SpiritualJourney,#TourismDay23
https://twitter.com/GoldenChariotIR,@GoldenChariotIR,https://twitter.com/GoldenChariotIR/status/1705485863642390969,Sep 23,"When it comes to breathtaking landscapes, India has many spectacles to offer. 

So as the",1,6,16,5.3K,#WorldTourismDay,#TourismDay2023,#Exploreindia,#LuxuryTravel
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1705460018324419010,Sep 23,Mark the,14,4,23,6.3K,#IRCTCAirOfferLaunch,#IRCTC24Years,#AnniversaryDeals,#Offer
https://twitter.com/eCateringIRCTC,@eCateringIRCTC,https://twitter.com/eCateringIRCTC/status/1705248192366002671,Sep 22,"IRCTC eCatering is the only service authorised to provide food delivery for Indian Railways. 
Avoid third-party vendors for the best experience.",5,11,34,18K,#FoodOnTrack,#EatSafe,#trainfood,#foodintrain
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1705210746169151817,Sep 22,"Flag off a journey to the mystical journey to Ajmer filled with soulful sites.

Book tickets on",2,1,11,2.9K,#DekhoApnaDesh,#Travel,,
https://twitter.com/buddhistrain,@buddhistrain,https://twitter.com/buddhistrain/status/1705197229030744347,Sep 22,This,2,2,10,2.4K,#WorldTourismDay,#SpiritualJourney,#Lumbini,#Travel
https://twitter.com/IR_BharatGaurav,@IR_BharatGaurav,https://twitter.com/IR_BharatGaurav/status/1705194594902659227,Sep 22,"Witness the divine side of India on the Puri Gangasagar with Baidyanath and Gaya Darshan starting on 04.10.2023 from Indore.

Book now",1,2,13,3.8K,#dekhoapnadesh,,@incredibleindia,@tourismgoi
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1705130182628012343,Sep 22,A new,1,1,13,3.4K,#VandeBharat,#Rourkela,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1705129860383883642,Sep 22,"Land of legends - Gujarat, is set to receive a new",4,3,22,4K,#VandeBharat,#Jamnagar,,
https://twitter.com/IR_BharatGaurav,@IR_BharatGaurav,https://twitter.com/IR_BharatGaurav/status/1705098934970990819,Sep 22,"Attain inner peace with the Bharat Gaurav Shirdi & 8 Jyotirlinga Yatra, Ex Katihar (EZBG13) starting on 25.11.2023.

Book now on",3,18,,7.5K,#DekhoApnaDesh,#Travel,#BharatGaurav,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1705091526773374990,Sep 22,offers Zero Convenience Fees on booking,9,4,20,5.4K,#IRCTCAir,#flight,#IRCTCAirOfferLaunch,#IRCTC24Years
https://twitter.com/eCateringIRCTC,@eCateringIRCTC,https://twitter.com/eCateringIRCTC/status/1704896821531918524,Sep 21,"Whether you prefer Chinese Food or Punjabi Food, you can find both on IRCTC eCatering.",3,4,18,5.6K,#ItsThatSimple,#FoodOnTrack,#trainfood,#foodintrain
https://twitter.com/IR_BharatGaurav,@IR_BharatGaurav,https://twitter.com/IR_BharatGaurav/status/1704884133678195093,Sep 21,"Feel the spiritual impact unlike any other on the ""Dakshin Bharat Yatra” by Bharat Gaurav Tourist Train (NZBG24) starting on 28.10.23 from Gorakhpur.

Book now on",2,10,,4.7K,#DekhoApnaDesh,#Travel,#BharatGaurav,
https://twitter.com/IR_BharatGaurav,@IR_BharatGaurav,https://twitter.com/IR_BharatGaurav/status/1704440805342040429,Sep 20,"Embark on a sacred journey to Puri, Kashi, and Ayodhya (SCZBG14). Experience divine blessings, ancient rituals, and spiritual enlightenment.

Limited seats available.

Book now for an unforgettable pilgrimage",1,3,7,3.3K,#DekhoApnaDesh,#Travel,#BharatGaurav,
https://twitter.com/Maharajas_Exp,@Maharajas_Exp,https://twitter.com/Maharajas_Exp/status/1704456155852910661,Sep 20,Know what it's like to dine in the vibrant Rang Mahal as,3,12,,4.9K,#MaharajasExpress,#LiveLikeMaharaja,#IRCTC,#DekhoApnaDesh
https://twitter.com/GoldenChariotIR,@GoldenChariotIR,https://twitter.com/GoldenChariotIR/status/1704848858193559821,Sep 21,This,1,8,33,9.9K,#WorldTourismDay,#UNESCOWorldHeritageSites,#TourismDay2023,#Exploreindia
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1704812295174365520,Sep 21,"गोवा जाने का है प्लान? 
IRCTC लेकर आया शानदार पैकेज!! अब सस्ते में पूरा होगा सफर।

अधिक जानकारी और बुक करने के लिए इस लिंक पर जाएं",1,1,23,4.3K,#DekhoApnaDesh,#Travel,@EBSB_Edumin,@MinOfCultureGoI
https://twitter.com/buddhistrain,@buddhistrain,https://twitter.com/buddhistrain/status/1704757576460898601,Sep 21,The Buddhist Circuit Tourist Train wishes for a peaceful world on the occasion of,1,5,8,2.6K,#InternationalDayOfPeace,#PeaceDay2023,#Buddhism,#Enlightenment
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1704150802414395801,Sep 19,Adventure in the,2,4,33,5.9K,#Philippines,#JustAFlightAway,#IRCTCAir,#Offers
https://twitter.com/eCateringIRCTC,@eCateringIRCTC,https://twitter.com/eCateringIRCTC/status/1704120842622492944,Sep 19,Make your train,1,5,16,4.3K,#trip,#snacks,#IRCTCeCatering,#FoodOnTrack
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1704116999511843141,Sep 19,"Let's see who got it right!

Leave the correct",20,9,40,14K,#answers,#comment,#DekhoApnaDesh,#Travel
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1704074378877468925,Sep 19,Exciting News for,12,7,34,8.7K,#Travel,#IRCTCAir,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1704068433325826383,Sep 19,View the awe-inspiring Treasures of,2,15,,3.8K,#Thailand,#mumbai,#Travel,
https://twitter.com/GoldenChariotIR,@GoldenChariotIR,https://twitter.com/GoldenChariotIR/status/1704062299655536920,Sep 19,A proud moment,1,7,16,3.8K,#Hoysalas,#GoldenChariot,#WorldHeritage,#Architecture
https://twitter.com/eCateringIRCTC,@eCateringIRCTC,https://twitter.com/eCateringIRCTC/status/1704016323389673569,Sep 19,May this,1,5,14,3.7K,#GaneshChaturthi,#FoodOnTrack,#trainfood,#foodintrain
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1704017631018164631,Sep 19,Many warm regards and prayers to you from the entire Team,2,6,59,4.9K,#IRCTC,#GaneshChaturthi,,
https://twitter.com/Maharajas_Exp,@Maharajas_Exp,https://twitter.com/Maharajas_Exp/status/1704011103674470898,Sep 19,Wishing everyone a blessed,3,21,,4.8K,#GaneshChaturthi,#ganeshachaturthi,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1704012947948032311,Sep 19,IRCTC Tourism wishes you a prosperous,1,18,,3.2K,#GaneshChaturthi,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1703693108997677215,Sep 18,"Start your tour on a splendid note by checking in at amazing hotels or resorts.

Book hotel rooms now on",1,4,18,3.7K,#DekhoApnaDesh,#Travel,,
https://twitter.com/buddhistrain,@buddhistrain,https://twitter.com/buddhistrain/status/1703670665927397735,Sep 18,Enjoy a peaceful,1,5,9,3K,#dinner,#JourneyToNirvana,#Travel,#TrainExperience
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1703653002928885813,Sep 18,The,3,17,,4.3K,#SPIRITUAL,#MadhyaPradesh,#Pune,#Indore
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1703438787353665605,Sep 17,"दुनिया देखो खुलकर आईआरसीटीसी एयर के साथ । 

आज ही अपना हवाई टिकट बुक करें और बेमिसाल सुविधाओं का लाभ उठाएं",5,8,36,11K,#Travel,#IRCTC24Years,#Anniversaryoffers,#FlightBooking
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1703400367042539739,Sep 17,"The resort town nestled in the Western Ghats never fails to refresh travellers with its serene sights.

Book a bus ride to",1,2,13,3.7K,#Oooty,#DekhoApnaDesh,#Travel,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1703311735266947096,Sep 17,"Explore IRCTC Air for upcoming offer

Keep an eye on our page for updates!",10,6,32,7.9K,#IRCTCAirOffers,#StayTuned,#TravelDeals,#IRCTC24Years
https://twitter.com/GoldenChariotIR,@GoldenChariotIR,https://twitter.com/GoldenChariotIR/status/1703280381342912969,Sep 17,Ponder upon the skill and efficiency of those who built the Hoysaleshwara Temple.,1,4,17,4.2K,#GetTheFullExperience,#GoldenChariot,#DekhoApnaDesh,#LuxuryTravel
https://twitter.com/GoldenChariotIR,@GoldenChariotIR,https://twitter.com/GoldenChariotIR/status/1702640876449649047,Sep 15,"Unwind at Madira after an exciting excursion to the hidden gems of India.

To",2,7,14,7K,#TravelWell,#GoldenChariot,#LuxuryTravel,#indiatourism
https://twitter.com/IR_BharatGaurav,@IR_BharatGaurav,https://twitter.com/IR_BharatGaurav/status/1702933415685742685,Sep 16,"Devote yourself to the divine during the ""Dakshin Bharat Yatra” by Bharat Gaurav Tourist Train (NZBG24) starting on 28.10.23 from Gorakhpur.

Book now on",1,4,13,4.1K,#DekhoApnaDesh,#Travel,#BharatGaurav,
https://twitter.com/buddhistrain,@buddhistrain,https://twitter.com/buddhistrain/status/1703004145412698580,Sep 16,The,1,2,12,2.5K,#BuddhistCircuitTouristTrain,#Journey,#Nirvana,#DekhoApnaDesh
